task,status
688530,QueryStatus.EMPTY
688218,QueryStatus.SUCCESSED
301087,QueryStatus.EMPTY
300937,QueryStatus.SUCCESSED
002341,QueryStatus.SUCCESSED
000628,QueryStatus.SUCCESSED
603182,QueryStatus.SUCCESSED
002435,QueryStatus.SUCCESSED
300683,QueryStatus.SUCCESSED
603655,QueryStatus.SUCCESSED
688456,QueryStatus.SUCCESSED
601038,QueryStatus.SUCCESSED
603959,QueryStatus.SUCCESSED
002288,QueryStatus.SUCCESSED
600220,QueryStatus.SUCCESSED
002621,QueryStatus.SUCCESSED
603003,QueryStatus.SUCCESSED
605186,QueryStatus.SUCCESSED
000520,QueryStatus.SUCCESSED
600066,QueryStatus.SUCCESSED
600026,QueryStatus.SUCCESSED
000506,QueryStatus.SUCCESSED
000070,QueryStatus.SUCCESSED
600360,QueryStatus.SUCCESSED
002280,QueryStatus.SUCCESSED
002528,QueryStatus.SUCCESSED
002610,QueryStatus.SUCCESSED
600277,QueryStatus.SUCCESSED
002599,QueryStatus.SUCCESSED
002052,QueryStatus.SUCCESSED
000622,QueryStatus.SUCCESSED
689009,QueryStatus.EMPTY
000836,QueryStatus.SUCCESSED
301061,QueryStatus.EMPTY
603993,QueryStatus.SUCCESSED
301345,QueryStatus.EMPTY
832149,QueryStatus.EMPTY
688321,QueryStatus.SUCCESSED
301088,QueryStatus.EMPTY
600817,QueryStatus.SUCCESSED
688190,QueryStatus.SUCCESSED
301016,QueryStatus.EMPTY
002927,QueryStatus.SUCCESSED
832876,QueryStatus.EMPTY
000957,QueryStatus.SUCCESSED
605081,QueryStatus.SUCCESSED
600505,QueryStatus.SUCCESSED
002917,QueryStatus.SUCCESSED
605198,QueryStatus.SUCCESSED
003033,QueryStatus.SUCCESSED
301004,QueryStatus.EMPTY
300442,QueryStatus.SUCCESSED
002246,QueryStatus.SUCCESSED
002090,QueryStatus.SUCCESSED
601872,QueryStatus.SUCCESSED
300856,QueryStatus.SUCCESSED
600355,QueryStatus.SUCCESSED
600869,QueryStatus.SUCCESSED
002668,QueryStatus.SUCCESSED
002067,QueryStatus.SUCCESSED
600847,QueryStatus.SUCCESSED
300489,QueryStatus.SUCCESSED
300280,QueryStatus.SUCCESSED
002339,QueryStatus.SUCCESSED
301212,QueryStatus.EMPTY
603486,QueryStatus.SUCCESSED
002166,QueryStatus.SUCCESSED
688139,QueryStatus.SUCCESSED
002455,QueryStatus.SUCCESSED
003004,QueryStatus.SUCCESSED
